DTYPE,id,cost,dataEntryString,gpUnit,gpValue,name,rarity,roll,weight,weightUnits,addDamageType,addMultiple,additionalDie,averageDmgPerTurn10K,baseDie,baseMulti,info,mainDamageType,mainDie,mainMultiple,variance,weaponType,meleeWeapon,rangedWeapon
MartialRangeWeapon,4020,10,,2,10.0,Worthless Blowgun,0,,1.0,lbs,1,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.00754253765058359,3,,0
SimpleRangeWeapon,4021,825,,2,825.0,Legendary Lightning Light Crossbow,4,,5.0,lbs,5,2,3,23.1086,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.18784404168854,1,,0
SimpleRangeWeapon,4022,825,,2,825.0,Exalted Bludgeoning Shortbow,4,,2.0,lbs,1,2,2,17.9747,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.37633340680503,1,,2
MartialRangeWeapon,4023,330,,2,330.0,Legendary Slashing Blowgun,4,,1.0,lbs,11,2,0,7.9831,0,1,"Ammunition (range 25/100), loading",7,1,3,2.46785159975106,3,,0
MartialRangeWeapon,4024,33,,2,33.0,GodKiller Thunder Net,4,,3.0,lbs,12,2,1,13.0112,1,1,"Special, thrown (range 5/15)",,2,3,2.94811697554634,3,,4
SimpleRangeWeapon,4025,5,,0,0.000499999987368938,Dull Dart,1,,0.25,lbs,5,0,0,1.987,1,1,"Finesse, thrown (range 20/60)",7,1,1,0.541905338687628,1,,1
MartialMeleeWeapon,4026,10,,2,10.0,Unexceptional Lance,1,,6.0,lbs,1,0,0,6.0094,5,1,"Reach, special",7,5,1,0.461932848770912,2,6,
SimpleMeleeWeapon,4027,2,,1,0.0199999995529652,Broken Quarterstaff,0,,4.0,lbs,6,0,0,2.0096,2,1,Versatile (1d8),1,1,1,0.00211691029655187,0,7,
MartialMeleeWeapon,4028,495,,2,495.0,Glorious Poison Longsword,4,,3.0,lbs,8,2,3,23.0829,3,1,Versatile (1d10),11,4,3,2.37986303544901,2,7,
SimpleMeleeWeapon,4029,1,,2,1.0,Junk Sickle,0,,2.0,lbs,9,0,0,1.0,1,1,Light,11,0,1,0.00778118060672727,0,8,
SimpleMeleeWeapon,4030,2,,1,0.0199999995529652,Junk Light Hammer,0,,2.0,lbs,5,0,0,1.0,1,1,"Light, thrown (range 20/60)",1,0,1,0.00667396072505409,0,5,
MartialMeleeWeapon,4031,185,,2,185.0,Fuck Yeah this is Rare Radiant Pike,3,,18.0,lbs,10,3,3,24.0693,4,1,"Heavy, reach, two-handed",7,5,2,1.41605824462006,2,10,
MartialMeleeWeapon,4032,90,,2,90.0,The Bee Knees Lightning Shortsword,2,,2.0,lbs,5,1,1,5.015,2,1,"Finesse, light",7,2,1,1.12572365554365,2,13,
MartialMeleeWeapon,4033,15,,2,15.0,Broken Morningstar,0,,4.0,lbs,12,0,0,3.0146,3,1,-,7,2,1,0.00553945322184958,2,9,
MartialMeleeWeapon,4034,250,,2,250.0,Fuck Yeah this is Rare Fire Lance,3,,6.0,lbs,3,2,5,41.9507,5,1,"Reach, special",7,6,3,2.11296800207846,2,6,
SimpleRangeWeapon,4035,825,,2,825.0,Exalted Slashing Shortbow,4,,2.0,lbs,11,2,2,17.9989,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.29942107857518,1,,2
MartialMeleeWeapon,4036,330,,2,330.0,GodKiller Poison Lance,4,,6.0,lbs,8,2,5,42.0557,5,1,"Reach, special",7,6,3,2.24740397057034,2,6,
MartialRangeWeapon,4037,50,,2,50.0,Useful Longbow,1,,2.0,lbs,7,0,0,2.0026,1,1,"Ammunition (range 150/600), heavy, two-handed",7,1,1,0.534311639703001,3,,3
SimpleMeleeWeapon,4038,33,,2,33.0,Famous Psychic Spear,4,,3.0,lbs,9,2,2,17.9591,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,3,2.09391492769236,0,9,
SimpleRangeWeapon,4039,9,,1,0.0899999979883432,Nice Force Sling,2,,0.0,lbs,4,1,0,3.0122,1,1,Ammunition (range 30/120),1,1,1,1.01553019164075,1,,3
MartialRangeWeapon,4040,50,,2,50.0,Dull Longbow,1,,2.0,lbs,12,0,0,1.994,1,1,"Ammunition (range 150/600), heavy, two-handed",7,1,1,0.546250794229554,3,,3
MartialRangeWeapon,4041,2475,,2,2475.0,GodKiller Radiant One Handed Crossbow,4,,3.0,lbs,10,2,1,12.9585,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.71551459870658,3,,1
SimpleRangeWeapon,4042,825,,2,825.0,GodKiller Radiant Shortbow,4,,2.0,lbs,10,2,2,17.984,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.66448638642918,1,,2
SimpleMeleeWeapon,4043,74,,1,0.739999983459711,Fuck Yeah this is Rare Lightning Light Hammer,3,,2.0,lbs,5,3,0,8.9967,1,1,"Light, thrown (range 20/60)",1,2,2,1.52412546745255,0,5,
MartialRangeWeapon,4044,50,,2,50.0,Functional Heavy Crossbow,1,,18.0,lbs,3,0,0,2.0004,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,1,1,0.439413727030242,3,,2
SimpleMeleeWeapon,4045,1,,1,0.00999999977648258,Not Junk Club,1,,2.0,lbs,5,0,0,1.9969,1,1,Light,1,1,1,0.476487708813097,0,0,
MartialRangeWeapon,4046,10,,2,10.0,Junk Blowgun,0,,1.0,lbs,2,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.00576592549360896,3,,0
MartialRangeWeapon,4047,1875,,2,1875.0,Resonating Fire One Handed Crossbow,3,,3.0,lbs,3,2,1,12.9642,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.08321596594604,3,,1
MartialRangeWeapon,4048,1,,2,1.0,Destroyed Net,0,,3.0,lbs,4,0,0,1.0,1,1,"Special, thrown (range 5/15)",,0,1,0.00773717420931529,3,,4
SimpleRangeWeapon,4049,825,,2,825.0,Legendary Cold Light Crossbow,4,,5.0,lbs,2,2,3,22.9691,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.31339586939339,1,,0
MartialRangeWeapon,4050,1650,,2,1650.0,Dominating Psychic Heavy Crossbow,4,,18.0,lbs,9,2,1,13.02,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,2,3,2.60434058038573,3,,2
MartialMeleeWeapon,4051,10,,2,10.0,Junk Lance,0,,6.0,lbs,9,0,0,5.0174,5,1,"Reach, special",7,4,1,0.00206633843544706,2,6,
MartialMeleeWeapon,4052,2,,2,2.0,Broken Whip,0,,3.0,lbs,6,0,0,1.0,1,1,"Finesse, reach",11,0,1,0.0081876016209914,2,17,
SimpleRangeWeapon,4053,925,,2,925.0,Remarkable Psychic Shortbow,3,,2.0,lbs,9,3,1,14.0503,2,1,"Ammunition (range 80/320), two-handed",7,3,2,1.42300192632253,1,,2
SimpleRangeWeapon,4054,825,,2,825.0,Immortal Piercing Light Crossbow,4,,5.0,lbs,7,2,3,22.9457,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.67404328870816,1,,0
SimpleMeleeWeapon,4055,165,,2,165.0,Immortal Bludgeoning Javelin,4,,2.0,lbs,1,2,2,18.0069,2,1,Thrown (range 30/120),7,3,3,2.72428628728714,0,4,
SimpleMeleeWeapon,4056,2,,1,0.0199999995529652,Functional Light Hammer,1,,2.0,lbs,11,0,0,1.9972,1,1,"Light, thrown (range 20/60)",1,1,1,0.539262631751125,0,5,
MartialRangeWeapon,4057,1875,,2,1875.0,Rare Psychic One Handed Crossbow,3,,3.0,lbs,9,2,1,12.9932,1,1,"Ammunition (range 30/120), light, loading",7,2,3,1.8032619194366,3,,1
MartialRangeWeapon,4058,850,,2,850.0,Unusual Lightning Longbow,2,,2.0,lbs,5,2,0,8.0215,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,2,1.23124500551437,3,,3
MartialMeleeWeapon,4059,25,,2,25.0,Destroyed Rapier,0,,2.0,lbs,6,0,0,3.0029,3,1,Finesse,7,2,1,0.00547265459075405,2,11,
SimpleRangeWeapon,4060,825,,2,825.0,Dominating Acid Light Crossbow,4,,5.0,lbs,0,2,3,22.96,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.22085255553739,1,,0
SimpleRangeWeapon,4061,825,,2,825.0,Famous Piercing Shortbow,4,,2.0,lbs,7,2,2,17.9538,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.76714967661459,1,,2
MartialMeleeWeapon,4062,15,,2,15.0,Regular Morningstar,1,,4.0,lbs,6,0,0,4.02,3,1,-,7,3,1,0.40599812586444,2,9,
SimpleMeleeWeapon,4063,165,,2,165.0,Lionized Radiant Javelin,4,,2.0,lbs,10,2,2,18.0574,2,1,Thrown (range 30/120),7,3,3,2.40767014633611,0,4,
SimpleMeleeWeapon,4064,18,,1,0.179999995976686,Sharp Radiant Light Hammer,2,,2.0,lbs,10,1,0,2.9951,1,1,"Light, thrown (range 20/60)",1,1,1,0.860738682653084,0,5,
SimpleMeleeWeapon,4065,5,,2,5.0,Unexceptional Mace,1,,4.0,lbs,0,0,0,2.9975,2,1,-,1,2,1,0.571756635719469,0,6,
SimpleMeleeWeapon,4066,2,,1,0.0199999995529652,Trash Greatclub,0,,10.0,lbs,10,0,0,2.9995,3,1,Two-handed,1,2,1,0.00501475917077813,0,2,
SimpleRangeWeapon,4067,45,,0,0.00449999988632044,Uncommon Fire Dart,2,,0.25,lbs,3,1,0,3.0084,1,1,"Finesse, thrown (range 20/60)",7,1,1,0.868681861359504,1,,1
MartialMeleeWeapon,4068,20,,2,20.0,Junk Glaive,0,,6.0,lbs,2,0,0,3.9881,4,1,"Heavy, reach, two-handed",11,3,1,0.00253060578161152,2,2,
MartialRangeWeapon,4069,1250,,2,1250.0,Remarkable Slashing Heavy Crossbow,3,,18.0,lbs,11,2,1,12.9541,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,2,3,2.06076892557943,3,,2
SimpleRangeWeapon,4070,45,,0,0.00449999988632044,Uncommon Cold Dart,2,,0.25,lbs,2,1,0,3.0065,1,1,"Finesse, thrown (range 20/60)",7,1,1,1.15362598464302,1,,1
MartialMeleeWeapon,4071,2,,2,2.0,Normal Whip,1,,3.0,lbs,6,0,0,2.0033,1,1,"Finesse, reach",11,1,1,0.558648470430277,2,17,
MartialMeleeWeapon,4072,340,,2,340.0,Sharp Bludgeoning Halberd,2,,6.0,lbs,1,2,3,19.9634,4,1,"Heavy, reach, two-handed",11,5,2,1.28303901942979,2,5,
SimpleMeleeWeapon,4073,5,,2,5.0,Common Javelin,1,,2.0,lbs,10,0,0,2.9984,2,1,Thrown (range 30/120),7,2,1,0.578850622873313,0,4,
SimpleMeleeWeapon,4074,9,,2,9.0,Unusual Slashing Spear,2,,3.0,lbs,11,1,1,4.982,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,1.13772328816964,0,9,
SimpleMeleeWeapon,4075,2,,2,2.0,Regular Dagger,1,,1.0,lbs,1,0,0,2.0005,1,1,"Finesse, light, thrown (range 20/60)",7,1,1,0.527751096692304,0,1,
SimpleMeleeWeapon,4076,33,,2,33.0,Venerable Psychic Spear,4,,3.0,lbs,9,2,2,17.9669,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,3,2.28828785330345,0,9,
MartialMeleeWeapon,4077,10,,2,10.0,Destroyed Shortsword,0,,2.0,lbs,9,0,0,2.003,2,1,"Finesse, light",7,1,1,0.00642766629167808,2,13,
SimpleMeleeWeapon,4078,33,,2,33.0,Mythical Force Spear,4,,3.0,lbs,4,2,2,18.0332,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,3,2.77683090809737,0,9,
SimpleMeleeWeapon,4079,165,,2,165.0,Heroic Radiant Handaxe,4,,2.0,lbs,10,2,2,18.0063,2,1,"Light, thrown (range 20/60)",11,3,3,2.04103919659964,0,3,
MartialRangeWeapon,4080,1850,,2,1850.0,Magic Infused Force Longbow,3,,2.0,lbs,4,3,0,9.0199,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,2,1.69171922552855,3,,3
MartialMeleeWeapon,4081,170,,2,170.0,Nice Piercing Battleaxe,2,,4.0,lbs,7,2,2,16.0133,3,1,Versatile (1d10),11,4,2,1.30178157064425,2,0,
MartialRangeWeapon,4082,330,,2,330.0,Famous Acid Blowgun,4,,1.0,lbs,0,2,0,8.0123,0,1,"Ammunition (range 25/100), loading",7,1,3,2.80856923741153,3,,0
SimpleMeleeWeapon,4083,5,,2,5.0,Common Mace,1,,4.0,lbs,8,0,0,2.979,2,1,-,1,2,1,0.480921364262311,0,6,
SimpleMeleeWeapon,4084,9,,2,9.0,Uncommon Cold Sickle,2,,2.0,lbs,2,1,0,2.994,1,1,Light,11,1,1,1.04141666528409,0,8,
SimpleMeleeWeapon,4085,33,,2,33.0,Glorious Psychic Sickle,4,,2.0,lbs,9,2,1,12.9628,1,1,Light,11,2,3,2.59908424592821,0,8,
SimpleMeleeWeapon,4086,37,,1,0.369999991729856,Magical Bludgeoning Club,3,,2.0,lbs,1,3,0,8.9925,1,1,Light,1,2,2,1.52272740744414,0,0,
MartialMeleeWeapon,4087,5,,2,5.0,Dull Pike,1,,18.0,lbs,10,0,0,4.9945,4,1,"Heavy, reach, two-handed",7,4,1,0.50651124171246,2,10,
MartialMeleeWeapon,4088,5,,2,5.0,Worthless War Pick,0,,2.0,lbs,9,0,0,2.97,3,1,-,7,2,1,0.00536581048646887,2,15,
MartialMeleeWeapon,4089,66,,2,66.0,Lionized Lightning Whip,4,,3.0,lbs,5,2,1,13.0347,1,1,"Finesse, reach",11,2,3,2.01531064436867,2,17,
MartialRangeWeapon,4090,2775,,2,2775.0,Unyeilding Cold One Handed Crossbow,3,,3.0,lbs,2,3,0,8.9775,1,1,"Ammunition (range 30/120), light, loading",7,2,2,1.7421754652972,3,,1
MartialRangeWeapon,4091,10,,2,10.0,Not Junk Blowgun,1,,1.0,lbs,0,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.409952066271205,3,,0
MartialMeleeWeapon,4092,30,,2,30.0,Dingy Greataxe,0,,7.0,lbs,9,0,0,5.029,5,1,"Heavy, two-handed",11,4,1,0.0061073649759188,2,3,
MartialMeleeWeapon,4093,125,,2,125.0,Fuck Yeah this is Rare Slashing Pike,3,,18.0,lbs,11,2,3,19.9641,4,1,"Heavy, reach, two-handed",7,5,2,1.38534148066098,2,10,
MartialRangeWeapon,4094,2475,,2,2475.0,Glorious Slashing One Handed Crossbow,4,,3.0,lbs,11,2,1,13.0508,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.87528992765043,3,,1
MartialMeleeWeapon,4095,25,,2,25.0,Unexceptional Rapier,1,,2.0,lbs,11,0,0,3.9872,3,1,Finesse,7,3,1,0.384390079307265,2,11,
SimpleMeleeWeapon,4096,33,,1,0.329999992623925,GodKiller Cold Club,4,,2.0,lbs,2,2,1,12.9847,1,1,Light,1,2,3,2.45510995408085,0,0,
MartialRangeWeapon,4097,10,,2,10.0,Common Blowgun,1,,1.0,lbs,12,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.391246613355097,3,,0
SimpleRangeWeapon,4098,825,,2,825.0,One of A Kind Piercing Shortbow,4,,2.0,lbs,7,2,2,18.0114,2,1,"Ammunition (range 80/320), two-handed",7,3,3,1.96797483381049,1,,2
SimpleMeleeWeapon,4099,165,,2,165.0,Famous Psychic Mace,4,,4.0,lbs,9,2,2,18.0318,2,1,-,1,3,3,2.60687703939229,0,6,
SimpleMeleeWeapon,4100,1,,1,0.00999999977648258,Rusty Club,0,,2.0,lbs,7,0,0,1.0,1,1,Light,1,0,1,0.00929995892010281,0,0,
MartialRangeWeapon,4101,1650,,2,1650.0,Exalted Fire Longbow,4,,2.0,lbs,3,2,1,12.9695,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,2.11048729841092,3,,3
SimpleRangeWeapon,4102,45,,0,0.00449999988632044,Uncommon Slashing Dart,2,,0.25,lbs,11,1,0,2.9976,1,1,"Finesse, thrown (range 20/60)",7,1,1,0.799544397838993,1,,1
MartialMeleeWeapon,4103,185,,2,185.0,Magic Infused Slashing Trident,3,,4.0,lbs,11,3,1,14.0372,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,2,1.657511091031,2,14,
SimpleMeleeWeapon,4104,1,,2,1.0,Functional Sickle,1,,2.0,lbs,4,0,0,1.9774,1,1,Light,11,1,1,0.511525260086007,0,8,
SimpleRangeWeapon,4105,85,,0,0.00849999978527194,Sharp Force Dart,2,,0.25,lbs,4,2,0,8.0189,1,1,"Finesse, thrown (range 20/60)",7,2,2,1.32048592752466,1,,1
MartialMeleeWeapon,4106,5,,2,5.0,Normal Trident,1,,4.0,lbs,9,0,0,3.0036,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.425821128260366,2,14,
SimpleMeleeWeapon,4107,185,,2,185.0,Magical Cold Javelin,3,,2.0,lbs,2,3,1,14.0383,2,1,Thrown (range 30/120),7,3,2,1.44162851937578,0,4,
SimpleMeleeWeapon,4108,165,,2,165.0,Lionized Acid Handaxe,4,,2.0,lbs,0,2,2,18.0125,2,1,"Light, thrown (range 20/60)",11,3,3,1.81488707269378,0,3,
SimpleMeleeWeapon,4109,2,,1,0.0199999995529652,Normal Light Hammer,1,,2.0,lbs,5,0,0,2.0183,1,1,"Light, thrown (range 20/60)",1,1,1,0.590843262523952,0,5,
MartialMeleeWeapon,4110,135,,2,135.0,Uncommon Bludgeoning Warhammer,2,,2.0,lbs,1,1,2,7.0174,3,1,Versatile (1d10),1,3,1,1.15114950885168,2,16,
SimpleRangeWeapon,4111,1,,1,0.00999999977648258,Worthless Sling,0,,0.0,lbs,7,0,0,1.0,1,1,Ammunition (range 30/120),1,0,1,0.00435041462821694,1,,3
SimpleMeleeWeapon,4112,2,,1,0.0199999995529652,Functional Greatclub,1,,10.0,lbs,10,0,0,4.0186,3,1,Two-handed,1,3,1,0.379131411592231,0,2,
MartialMeleeWeapon,4113,20,,2,20.0,Dull Glaive,1,,6.0,lbs,6,0,0,5.0171,4,1,"Heavy, reach, two-handed",11,4,1,0.465255112511914,2,2,
SimpleMeleeWeapon,4114,45,,2,45.0,Nice Slashing Handaxe,2,,2.0,lbs,11,1,1,5.0046,2,1,"Light, thrown (range 20/60)",11,2,1,1.16761761497714,0,3,
MartialMeleeWeapon,4115,2,,2,2.0,Not Junk Whip,1,,3.0,lbs,0,0,0,1.9906,1,1,"Finesse, reach",11,1,1,0.5976278993137,2,17,
SimpleMeleeWeapon,4116,25,,2,25.0,Magic Infused Psychic Sickle,3,,2.0,lbs,9,2,1,12.9538,1,1,Light,11,2,3,1.88274427997475,0,8,
MartialRangeWeapon,4117,330,,2,330.0,One of A Kind Force Blowgun,4,,1.0,lbs,4,2,0,7.9905,0,1,"Ammunition (range 25/100), loading",7,1,3,2.31543756105477,3,,0
SimpleMeleeWeapon,4118,5,,2,5.0,Functional Handaxe,1,,2.0,lbs,2,0,0,3.0174,2,1,"Light, thrown (range 20/60)",11,2,1,0.392005760797237,0,3,
SimpleMeleeWeapon,4119,1,,1,0.00999999977648258,Normal Club,1,,2.0,lbs,8,0,0,2.0069,1,1,Light,1,1,1,0.529124442627037,0,0,
MartialMeleeWeapon,4120,30,,2,30.0,Unexceptional Greataxe,1,,7.0,lbs,2,0,0,6.0485,5,1,"Heavy, two-handed",11,5,1,0.466872240306313,2,3,
MartialMeleeWeapon,4121,450,,2,450.0,The Bee Knees Slashing Greatsword,2,,6.0,lbs,11,1,1,7.9807,2,2,"Heavy, two-handed",11,2,2,0.857941331539151,2,4,
MartialMeleeWeapon,4122,370,,2,370.0,Remarkable Slashing Maul,3,,10.0,lbs,11,3,1,18.0176,2,2,"Heavy, two-handed",1,3,3,1.73381099110502,2,8,
SimpleMeleeWeapon,4123,66,,2,66.0,Fabled Bludgeoning Dagger,4,,1.0,lbs,1,2,1,13.0093,1,1,"Finesse, light, thrown (range 20/60)",7,2,3,2.6474527020561,0,1,
SimpleMeleeWeapon,4124,165,,2,165.0,Fabled Radiant Handaxe,4,,2.0,lbs,10,2,2,18.0292,2,1,"Light, thrown (range 20/60)",11,3,3,2.52424519334609,0,3,
SimpleMeleeWeapon,4125,245,,2,245.0,Renowned Acid Handaxe,4,,2.0,lbs,0,3,1,13.9532,2,1,"Light, thrown (range 20/60)",11,3,2,1.79187555030863,0,3,
MartialRangeWeapon,4126,10,,2,10.0,Broken Blowgun,0,,1.0,lbs,2,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.00495096629499963,3,,0
MartialMeleeWeapon,4127,66,,2,66.0,Fabled Bludgeoning Whip,4,,3.0,lbs,1,2,1,12.9813,1,1,"Finesse, reach",11,2,3,2.1344916417485,2,17,
MartialMeleeWeapon,4128,225,,2,225.0,Shiny Acid Rapier,2,,2.0,lbs,0,1,2,7.0264,3,1,Finesse,7,3,1,0.889944035634236,2,11,
SimpleMeleeWeapon,4129,165,,2,165.0,Exalted Bludgeoning Handaxe,4,,2.0,lbs,1,2,2,17.9233,2,1,"Light, thrown (range 20/60)",11,3,3,2.88707724651006,0,3,
MartialMeleeWeapon,4130,495,,2,495.0,Mythical Cold Morningstar,4,,4.0,lbs,2,2,3,23.0761,3,1,-,7,4,3,2.2622814449192,2,9,
MartialMeleeWeapon,4131,25,,2,25.0,Broken Rapier,0,,2.0,lbs,5,0,0,2.9941,3,1,Finesse,7,2,1,0.00797301070207362,2,11,
MartialRangeWeapon,4132,330,,2,330.0,Outstanding Poison Blowgun,4,,1.0,lbs,8,2,0,8.0304,0,1,"Ammunition (range 25/100), loading",7,1,3,1.9349161300588,3,,0
SimpleMeleeWeapon,4133,74,,1,0.739999983459711,Remarkable Piercing Greatclub,3,,10.0,lbs,7,3,2,18.9676,3,1,Two-handed,1,4,2,1.72782623480963,0,2,
MartialRangeWeapon,4134,10,,2,10.0,Junk Blowgun,0,,1.0,lbs,10,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.009127485237647,3,,0
SimpleMeleeWeapon,4135,165,,2,165.0,Lionized Cold Mace,4,,4.0,lbs,2,2,2,18.0221,2,1,-,1,3,3,2.24179719307713,0,6,
MartialRangeWeapon,4136,330,,2,330.0,Exalted Radiant Blowgun,4,,1.0,lbs,10,2,0,8.0073,0,1,"Ammunition (range 25/100), loading",7,1,3,2.12213314418878,3,,0
SimpleRangeWeapon,4137,1,,1,0.00999999977648258,Dull Sling,1,,0.0,lbs,1,0,0,1.996,1,1,Ammunition (range 30/120),1,1,1,0.451783579135607,1,,3
MartialRangeWeapon,4138,50,,2,50.0,Junk Longbow,0,,2.0,lbs,6,0,0,1.0,1,1,"Ammunition (range 150/600), heavy, two-handed",7,0,1,0.00474660278846511,3,,3
SimpleRangeWeapon,4139,33,,1,0.329999992623925,Mythical Bludgeoning Sling,4,,0.0,lbs,1,2,1,12.989,1,1,Ammunition (range 30/120),1,2,3,2.56304381752698,1,,3
SimpleMeleeWeapon,4140,5,,2,5.0,Junk Javelin,0,,2.0,lbs,4,0,0,2.0,2,1,Thrown (range 30/120),7,1,1,0.00188833524485845,0,4,
MartialRangeWeapon,4141,1275,,2,1275.0,Uncommon Thunder One Handed Crossbow,2,,3.0,lbs,12,2,0,7.9943,1,1,"Ammunition (range 30/120), light, loading",7,2,2,1.24724754181148,3,,1
SimpleRangeWeapon,4142,49,,1,0.489999989047647,Dominating Poison Sling,4,,0.0,lbs,8,3,0,8.9952,1,1,Ammunition (range 30/120),1,2,2,1.77161626123991,1,,3
SimpleMeleeWeapon,4143,5,,2,5.0,Not Junk Mace,1,,4.0,lbs,6,0,0,3.0065,2,1,-,1,2,1,0.572870528883961,0,6,
SimpleMeleeWeapon,4144,9,,1,0.0899999979883432,Shiny Piercing Club,2,,2.0,lbs,7,1,0,3.0024,1,1,Light,1,1,1,1.00279271604604,0,0,
SimpleMeleeWeapon,4145,9,,2,9.0,Shiny Slashing Sickle,2,,2.0,lbs,11,1,0,2.9887,1,1,Light,11,1,1,1.02215063531028,0,8,
MartialMeleeWeapon,4146,30,,2,30.0,Dull Greataxe,1,,7.0,lbs,10,0,0,5.9855,5,1,"Heavy, two-handed",11,5,1,0.397800516586908,2,3,
SimpleMeleeWeapon,4147,66,,1,0.65999998524785,GodKiller Force Light Hammer,4,,2.0,lbs,4,2,1,13.0114,1,1,"Light, thrown (range 20/60)",1,2,3,2.10801897040743,0,5,
MartialMeleeWeapon,4148,20,,2,20.0,Scrap Halberd,0,,6.0,lbs,11,0,0,4.0222,4,1,"Heavy, reach, two-handed",11,3,1,0.00767819794948577,2,5,
MartialMeleeWeapon,4149,495,,2,495.0,Fabled Poison Longsword,4,,3.0,lbs,8,2,3,22.9693,3,1,Versatile (1d10),11,4,3,2.21835736394044,2,7,
SimpleMeleeWeapon,4150,5,,2,5.0,Normal Javelin,1,,2.0,lbs,1,0,0,3.0112,2,1,Thrown (range 30/120),7,2,1,0.439569921988998,0,4,
MartialRangeWeapon,4151,50,,2,50.0,Rusty Heavy Crossbow,0,,18.0,lbs,2,0,0,1.0,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,0,1,0.00288764351257185,3,,2
MartialRangeWeapon,4152,1250,,2,1250.0,Mastercrafted Psychic Longbow,3,,2.0,lbs,9,2,1,12.9916,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,2.07788095003792,3,,3
SimpleMeleeWeapon,4153,50,,1,0.499999988824129,Resonating Piercing Greatclub,3,,10.0,lbs,7,2,2,16.0008,3,1,Two-handed,1,4,2,1.35832993268883,0,2,
MartialRangeWeapon,4154,1,,2,1.0,Worthless Net,0,,3.0,lbs,7,0,0,1.0,1,1,"Special, thrown (range 5/15)",,0,1,0.00514978960119923,3,,4
MartialRangeWeapon,4155,75,,2,75.0,Unexceptional One Handed Crossbow,1,,3.0,lbs,8,0,0,1.9977,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.410785190089288,3,,1
SimpleRangeWeapon,4156,25,,1,0.249999994412065,Resonating Bludgeoning Sling,3,,0.0,lbs,1,2,1,12.9956,1,1,Ammunition (range 30/120),1,2,3,2.15501369246911,1,,3
MartialRangeWeapon,4157,75,,2,75.0,Worthless One Handed Crossbow,0,,3.0,lbs,12,0,0,1.0,1,1,"Ammunition (range 30/120), light, loading",7,0,1,0.00038504830308652,3,,1
SimpleRangeWeapon,4158,25,,2,25.0,Rusty Light Crossbow,0,,5.0,lbs,6,0,0,3.0215,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,2.69054613180242e-05,1,,0
MartialRangeWeapon,4159,1650,,2,1650.0,Fabled Psychic Heavy Crossbow,4,,18.0,lbs,9,2,1,12.9912,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,2,3,2.07301529875741,3,,2
MartialMeleeWeapon,4160,15,,2,15.0,Dingy Morningstar,0,,4.0,lbs,10,0,0,2.9893,3,1,-,7,2,1,0.00547214134227322,2,9,
MartialMeleeWeapon,4161,10,,2,10.0,Trash Lance,0,,6.0,lbs,2,0,0,4.9697,5,1,"Reach, special",7,4,1,0.0097977886587273,2,6,
MartialMeleeWeapon,4162,5,,2,5.0,Normal War Pick,1,,2.0,lbs,12,0,0,3.9946,3,1,-,7,3,1,0.478978798122518,2,15,
MartialRangeWeapon,4163,10,,2,10.0,Dingy Blowgun,0,,1.0,lbs,8,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.00507877601572271,3,,0
SimpleRangeWeapon,4164,125,,0,0.0124999996842234,Unyeilding Fire Dart,3,,0.25,lbs,3,2,1,13.0364,1,1,"Finesse, thrown (range 20/60)",7,2,3,1.91349333957265,1,,1
